domainName,idKab,idParent,idPro,idWilayah_1,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,alokasiKursi,alokasiSisaKursi,createdAt,createdBy,id,idVersi,idWilayah,jumlahPenduduk,nama,noDapil,parent,peringkatPenduduk,sisaPenduduk,statusCoterminous,tingkat,totalAlokasiKursi,updatedAt,updatedBy
minutkab,66718,65702,65702,66718,7106,710600,7106000000,71,MINAHASA UTARA,SULAWESI UTARA,MINAHASA UTARA,2,6,0,"Dec 31, 2017 3:11:54 PM",vici,6124,1469,66718,44017,MINAHASA UTARA 4,4,-1,4,487,False,2,6,"Dec 31, 2017 3:11:54 PM",galuh
mintrakab,66853,65702,65702,66853,7107,710700,7107000000,71,MINAHASA TENGGARA,SULAWESI UTARA,MINAHASA TENGGARA,2,7,1,"Dec 31, 2017 3:08:22 PM",vici,6097,1463,66853,37086,MINAHASA TENGGARA 1,1,-1,1,4501,False,2,8,"Dec 31, 2017 3:08:22 PM",galuh
mintrakab,66853,65702,65702,66853,7107,710700,7107000000,71,MINAHASA TENGGARA,SULAWESI UTARA,MINAHASA TENGGARA,2,6,1,"Dec 31, 2017 3:08:22 PM",vici,6098,1463,66853,31287,MINAHASA TENGGARA 2,2,-1,2,3357,False,2,7,"Dec 31, 2017 3:08:22 PM",galuh
mintrakab,66853,65702,65702,66853,7107,710700,7107000000,71,MINAHASA TENGGARA,SULAWESI UTARA,MINAHASA TENGGARA,2,10,0,"Dec 31, 2017 3:08:21 PM",vici,6099,1463,66853,48002,MINAHASA TENGGARA 3,3,-1,3,1452,False,2,10,"Dec 31, 2017 3:08:21 PM",galuh
bolmongutkab,66936,65702,65702,66936,7108,710800,7108000000,71,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,BOLAANG MONGONDOW UTARA,2,6,0,"Dec 31, 2017 2:36:38 PM",vici,6068,1455,66936,27611,BOLAANG MONGONDOW UTARA 1,1,-1,2,1247,False,2,6,"Dec 31, 2017 2:36:38 PM",galuh
bolmongutkab,66936,65702,65702,66936,7108,710800,7108000000,71,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,BOLAANG MONGONDOW UTARA,2,7,1,"Dec 31, 2017 2:36:38 PM",vici,6069,1455,66936,33647,BOLAANG MONGONDOW UTARA 2,2,-1,1,2889,False,2,8,"Dec 31, 2017 2:36:38 PM",galuh
bolmongutkab,66936,65702,65702,66936,7108,710800,7108000000,71,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,BOLAANG MONGONDOW UTARA,2,6,0,"Dec 31, 2017 2:36:38 PM",vici,6070,1455,66936,26623,BOLAANG MONGONDOW UTARA 3,3,-1,3,259,False,2,6,"Dec 31, 2017 2:36:38 PM",galuh
kepsitarokab,67035,65702,65702,67035,7109,710900,7109000000,71,KEP. SIAU TAGULANDANG BIARO,SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,2,5,1,"Dec 31, 2017 2:58:20 PM",galuh,2934,784,67035,19880,KEPULAUAN SIAU TAGULANDANG BIARO 1,1,-1,1,1830,False,2,6,"Dec 31, 2017 2:58:20 PM",galuh
kepsitarokab,67035,65702,65702,67035,7109,710900,7109000000,71,KEP. SIAU TAGULANDANG BIARO,SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,2,7,0,"Dec 31, 2017 2:58:20 PM",galuh,2935,784,67035,25755,KEPULAUAN SIAU TAGULANDANG BIARO 2,2,-1,3,485,False,2,7,"Dec 31, 2017 2:58:20 PM",galuh
kepsitarokab,67035,65702,65702,67035,7109,710900,7109000000,71,KEP. SIAU TAGULANDANG BIARO,SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,2,7,0,"Dec 31, 2017 2:58:20 PM",galuh,2936,784,67035,26568,KEPULAUAN SIAU TAGULANDANG BIARO 3,3,-1,2,1298,False,2,7,"Dec 31, 2017 2:58:20 PM",galuh
manadokota,67130,65702,65702,67130,7171,717100,7171000000,71,KOTA MANADO,SULAWESI UTARA,KOTA MANADO,2,6,1,"Dec 31, 2017 2:43:01 PM",vici,6079,1459,67130,78313,KOTA MANADO 1,1,-1,1,8389,False,2,7,"Dec 31, 2017 2:43:01 PM",galuh
manadokota,67130,65702,65702,67130,7171,717100,7171000000,71,KOTA MANADO,SULAWESI UTARA,KOTA MANADO,2,8,1,"Dec 31, 2017 2:43:01 PM",vici,6080,1459,67130,100761,KOTA MANADO 2,2,-1,2,7529,False,2,9,"Dec 31, 2017 2:43:01 PM",galuh
manadokota,67130,65702,65702,67130,7171,717100,7171000000,71,KOTA MANADO,SULAWESI UTARA,KOTA MANADO,2,8,0,"Dec 31, 2017 2:43:01 PM",vici,6081,1459,67130,93775,KOTA MANADO 3,3,-1,5,543,False,2,8,"Dec 31, 2017 2:43:01 PM",galuh
manadokota,67130,65702,65702,67130,7171,717100,7171000000,71,KOTA MANADO,SULAWESI UTARA,KOTA MANADO,2,7,0,"Dec 31, 2017 2:43:01 PM",vici,6082,1459,67130,83149,KOTA MANADO 4,4,-1,4,1571,False,2,7,"Dec 31, 2017 2:43:01 PM",galuh
manadokota,67130,65702,65702,67130,7171,717100,7171000000,71,KOTA MANADO,SULAWESI UTARA,KOTA MANADO,2,9,0,"Dec 31, 2017 2:43:01 PM",vici,6083,1459,67130,110178,KOTA MANADO 5,5,-1,3,5292,False,2,9,"Dec 31, 2017 2:43:01 PM",galuh
bitungkota,67227,65702,65702,67227,7172,717200,7172000000,71,KOTA BITUNG,SULAWESI UTARA,KOTA BITUNG,2,5,1,"Dec 31, 2017 2:35:36 PM",vici,6059,1453,67227,43604,KOTA BITUNG 1,1,-1,1,6739,False,2,6,"Dec 31, 2017 2:35:36 PM",galuh
bitungkota,67227,65702,65702,67227,7172,717200,7172000000,71,KOTA BITUNG,SULAWESI UTARA,KOTA BITUNG,2,9,1,"Dec 31, 2017 2:35:36 PM",vici,6060,1453,67227,71374,KOTA BITUNG 2,2,-1,2,5017,False,2,10,"Dec 31, 2017 2:35:36 PM",galuh
bitungkota,67227,65702,65702,67227,7172,717200,7172000000,71,KOTA BITUNG,SULAWESI UTARA,KOTA BITUNG,2,7,0,"Dec 31, 2017 2:35:36 PM",vici,6061,1453,67227,54062,KOTA BITUNG 3,3,-1,3,2451,False,2,7,"Dec 31, 2017 2:35:36 PM",galuh
bitungkota,67227,65702,65702,67227,7172,717200,7172000000,71,KOTA BITUNG,SULAWESI UTARA,KOTA BITUNG,2,7,0,"Dec 31, 2017 2:35:36 PM",vici,6062,1453,67227,52169,KOTA BITUNG 4,4,-1,4,558,False,2,7,"Dec 31, 2017 2:35:36 PM",galuh
tomohonkota,67305,65702,65702,67305,7173,717300,7173000000,71,KOTA TOMOHON,SULAWESI UTARA,KOTA TOMOHON,2,9,0,"Dec 31, 2017 3:02:05 PM",galuh,2953,789,67305,46476,KOTA TOMOHON 1,1,-1,3,2376,False,2,9,"Dec 31, 2017 3:02:05 PM",galuh
tomohonkota,67305,65702,65702,67305,7173,717300,7173000000,71,KOTA TOMOHON,SULAWESI UTARA,KOTA TOMOHON,2,5,1,"Dec 31, 2017 3:02:05 PM",galuh,2954,789,67305,28395,KOTA TOMOHON 2,2,-1,1,3895,False,2,6,"Dec 31, 2017 3:02:05 PM",galuh
tomohonkota,67305,65702,65702,67305,7173,717300,7173000000,71,KOTA TOMOHON,SULAWESI UTARA,KOTA TOMOHON,2,4,1,"Dec 31, 2017 3:02:05 PM",galuh,2955,789,67305,23142,KOTA TOMOHON 3,3,-1,2,3542,False,2,5,"Dec 31, 2017 3:02:05 PM",galuh
kotamobagukota,67355,65702,65702,67355,7174,717400,7174000000,71,KOTA KOTAMOBAGU,SULAWESI UTARA,KOTA KOTAMOBAGU,2,9,1,"Dec 31, 2017 2:45:26 PM",galuh,2904,777,67355,47848,KOTA KOTAMOBAGU 1,1,-1,2,3820,False,2,10,"Dec 31, 2017 2:45:26 PM",galuh
kotamobagukota,67355,65702,65702,67355,7174,717400,7174000000,71,KOTA KOTAMOBAGU,SULAWESI UTARA,KOTA KOTAMOBAGU,2,6,0,"Dec 31, 2017 2:45:26 PM",galuh,2905,777,67355,31188,KOTA KOTAMOBAGU 2,2,-1,3,1836,False,2,6,"Dec 31, 2017 2:45:26 PM",galuh
kotamobagukota,67355,65702,65702,67355,7174,717400,7174000000,71,KOTA KOTAMOBAGU,SULAWESI UTARA,KOTA KOTAMOBAGU,2,8,1,"Dec 31, 2017 2:45:26 PM",galuh,2906,777,67355,43272,KOTA KOTAMOBAGU 3,3,-1,1,4136,False,2,9,"Dec 31, 2017 2:45:26 PM",galuh
sigikab,67394,67393,67393,67394,7210,721000,7210000000,72,SIGI,SULAWESI TENGAH,SIGI,2,8,0,"Dec 31, 2017 9:19:46 AM",rita,2140,594,67394,70628,SIGI 1,1,-1,4,4748,False,2,8,"Dec 31, 2017 9:19:46 AM",rita
sigikab,67394,67393,67393,67394,7210,721000,7210000000,72,SIGI,SULAWESI TENGAH,SIGI,2,4,0,"Dec 31, 2017 9:19:46 AM",rita,2141,594,67394,36293,SIGI 2,2,-1,5,3353,False,2,4,"Dec 31, 2017 9:19:46 AM",rita
sigikab,67394,67393,67393,67394,7210,721000,7210000000,72,SIGI,SULAWESI TENGAH,SIGI,2,4,1,"Dec 31, 2017 9:19:46 AM",rita,2142,594,67394,38570,SIGI 3,3,-1,2,5630,False,2,5,"Dec 31, 2017 9:19:46 AM",rita
sigikab,67394,67393,67393,67394,7210,721000,7210000000,72,SIGI,SULAWESI TENGAH,SIGI,2,6,1,"Dec 31, 2017 9:19:46 AM",rita,2143,594,67394,55347,SIGI 4,4,-1,1,5937,False,2,7,"Dec 31, 2017 9:19:46 AM",rita
sigikab,67394,67393,67393,67394,7210,721000,7210000000,72,SIGI,SULAWESI TENGAH,SIGI,2,5,1,"Dec 31, 2017 9:19:46 AM",rita,2144,594,67394,46219,SIGI 5,5,-1,3,5044,False,2,6,"Dec 31, 2017 9:19:46 AM",rita
banggaikab,67558,67393,67393,67558,7201,720100,7201000000,72,BANGGAI,SULAWESI TENGAH,BANGGAI,2,9,1,"Dec 31, 2017 10:14:16 AM",nita,5890,1414,67558,102685,BANGGAI 1,1,-1,1,10246,False,2,10,"Dec 31, 2017 10:14:16 AM",rita
banggaikab,67558,67393,67393,67558,7201,720100,7201000000,72,BANGGAI,SULAWESI TENGAH,BANGGAI,2,9,1,"Dec 31, 2017 10:14:16 AM",nita,5891,1414,67558,97356,BANGGAI 2,2,-1,2,4917,False,2,10,"Dec 31, 2017 10:14:16 AM",rita
banggaikab,67558,67393,67393,67558,7201,720100,7201000000,72,BANGGAI,SULAWESI TENGAH,BANGGAI,2,4,0,"Dec 31, 2017 10:14:16 AM",nita,5892,1414,67558,41627,BANGGAI 3,3,-1,4,543,False,2,4,"Dec 31, 2017 10:14:16 AM",rita
banggaikab,67558,67393,67393,67558,7201,720100,7201000000,72,BANGGAI,SULAWESI TENGAH,BANGGAI,2,11,0,"Dec 31, 2017 10:14:16 AM",nita,5893,1414,67558,117827,BANGGAI 4,4,-1,3,4846,False,2,11,"Dec 31, 2017 10:14:16 AM",rita
posokab,67866,67393,67393,67866,7202,720200,7202000000,72,POSO,SULAWESI TENGAH,POSO,2,8,1,"Dec 31, 2017 7:53:55 AM",rita,2087,583,67866,68871,POSO 1,1,-1,2,4071,False,2,9,"Dec 31, 2017 7:53:55 AM",rita
posokab,67866,67393,67393,67866,7202,720200,7202000000,72,POSO,SULAWESI TENGAH,POSO,2,10,0,"Dec 31, 2017 7:53:55 AM",rita,2088,583,67866,84938,POSO 2,2,-1,3,3938,False,2,10,"Dec 31, 2017 7:53:55 AM",rita
posokab,67866,67393,67393,67866,7202,720200,7202000000,72,POSO,SULAWESI TENGAH,POSO,2,4,1,"Dec 31, 2017 7:53:55 AM",rita,2089,583,67866,39334,POSO 3,3,-1,1,6934,False,2,5,"Dec 31, 2017 7:53:55 AM",rita
posokab,67866,67393,67393,67866,7202,720200,7202000000,72,POSO,SULAWESI TENGAH,POSO,2,6,0,"Dec 31, 2017 7:53:55 AM",rita,2090,583,67866,49882,POSO 4,4,-1,4,1282,False,2,6,"Dec 31, 2017 7:53:55 AM",rita
donggalakab,68041,67393,67393,68041,7203,720300,7203000000,72,DONGGALA,SULAWESI TENGAH,DONGGALA,2,4,1,"Dec 31, 2017 9:34:58 AM",rita,6711,1601,68041,46178,DONGGALA 1,1,-1,3,7050,False,2,5,"Dec 31, 2017 9:34:58 AM",rita
donggalakab,68041,67393,67393,68041,7203,720300,7203000000,72,DONGGALA,SULAWESI TENGAH,DONGGALA,2,6,0,"Dec 31, 2017 9:34:58 AM",rita,6712,1601,68041,62987,DONGGALA 2,2,-1,4,4295,False,2,6,"Dec 31, 2017 9:34:58 AM",rita
donggalakab,68041,67393,67393,68041,7203,720300,7203000000,72,DONGGALA,SULAWESI TENGAH,DONGGALA,2,6,1,"Dec 31, 2017 9:34:58 AM",rita,6713,1601,68041,66733,DONGGALA 3,3,-1,1,8041,False,2,7,"Dec 31, 2017 9:34:58 AM",rita
donggalakab,68041,67393,67393,68041,7203,720300,7203000000,72,DONGGALA,SULAWESI TENGAH,DONGGALA,2,6,1,"Dec 31, 2017 9:34:58 AM",rita,6714,1601,68041,66385,DONGGALA 4,4,-1,2,7693,False,2,7,"Dec 31, 2017 9:34:58 AM",rita
donggalakab,68041,67393,67393,68041,7203,720300,7203000000,72,DONGGALA,SULAWESI TENGAH,DONGGALA,2,5,0,"Dec 31, 2017 9:34:58 AM",rita,6715,1601,68041,51187,DONGGALA 5,5,-1,5,2277,False,2,5,"Dec 31, 2017 9:34:58 AM",rita
tolitolikab,68206,67393,67393,68206,7204,720400,7204000000,72,TOLITOLI,SULAWESI TENGAH,TOLITOLI,2,9,0,"Dec 31, 2017 4:48:33 PM",nita,6272,1506,68206,65502,TOLITOLI 1,1,-1,4,1917,False,2,9,"Dec 31, 2017 4:48:33 PM",rita
tolitolikab,68206,67393,67393,68206,7204,720400,7204000000,72,TOLITOLI,SULAWESI TENGAH,TOLITOLI,2,8,0,"Dec 31, 2017 4:48:33 PM",nita,6273,1506,68206,59870,TOLITOLI 2,2,-1,3,3350,False,2,8,"Dec 31, 2017 4:48:33 PM",rita
tolitolikab,68206,67393,67393,68206,7204,720400,7204000000,72,TOLITOLI,SULAWESI TENGAH,TOLITOLI,2,4,1,"Dec 31, 2017 4:48:33 PM",nita,6274,1506,68206,33320,TOLITOLI 3,3,-1,1,5060,False,2,5,"Dec 31, 2017 4:48:33 PM",rita
tolitolikab,68206,67393,67393,68206,7204,720400,7204000000,72,TOLITOLI,SULAWESI TENGAH,TOLITOLI,2,7,1,"Dec 31, 2017 4:48:33 PM",nita,6275,1506,68206,53281,TOLITOLI 4,4,-1,2,3826,False,2,8,"Dec 31, 2017 4:48:33 PM",rita
buolkab,68309,67393,67393,68309,7205,720500,7205000000,72,BUOL,SULAWESI TENGAH,BUOL,2,8,0,"Dec 31, 2017 9:08:24 PM",fatih,3574,935,68309,45154,BUOL 1,1,-1,3,2666,False,2,8,"Dec 31, 2017 9:08:24 PM",fatih
buolkab,68309,67393,67393,68309,7205,720500,7205000000,72,BUOL,SULAWESI TENGAH,BUOL,2,6,1,"Dec 31, 2017 9:08:24 PM",fatih,3575,935,68309,36533,BUOL 2,2,-1,1,4667,False,2,7,"Dec 31, 2017 9:08:24 PM",fatih
buolkab,68309,67393,67393,68309,7205,720500,7205000000,72,BUOL,SULAWESI TENGAH,BUOL,2,9,1,"Dec 31, 2017 9:08:24 PM",fatih,3576,935,68309,51099,BUOL 3,3,-1,2,3300,False,2,10,"Dec 31, 2017 9:08:24 PM",fatih
morowalikab,68428,67393,67393,68428,7206,720600,7206000000,72,MOROWALI,SULAWESI TENGAH,MOROWALI,2,9,0,"Dec 31, 2017 2:34:19 PM",rita,6708,1600,68428,48792,MOROWALI 1,1,-1,3,2064,False,2,9,"Dec 31, 2017 2:34:19 PM",rita
morowalikab,68428,67393,67393,68428,7206,720600,7206000000,72,MOROWALI,SULAWESI TENGAH,MOROWALI,2,8,1,"Dec 31, 2017 2:34:19 PM",rita,6709,1600,68428,45669,MOROWALI 2,2,-1,2,4133,False,2,9,"Dec 31, 2017 2:34:19 PM",rita
morowalikab,68428,67393,67393,68428,7206,720600,7206000000,72,MOROWALI,SULAWESI TENGAH,MOROWALI,2,6,1,"Dec 31, 2017 2:34:19 PM",rita,6710,1600,68428,35353,MOROWALI 3,3,-1,1,4201,False,2,7,"Dec 31, 2017 2:34:19 PM",rita
banggaikepkab,68681,67393,67393,68681,7207,720700,7207000000,72,BANGGAI KEPULAUAN,SULAWESI TENGAH,BANGGAI KEPULAUAN,2,6,1,"Dec 31, 2017 5:15:34 PM",nita,3215,844,68681,32568,BANGGAI KEPULAUAN 1,1,-1,2,4362,False,2,7,"Dec 31, 2017 5:15:34 PM",nita
banggaikepkab,68681,67393,67393,68681,7207,720700,7207000000,72,BANGGAI KEPULAUAN,SULAWESI TENGAH,BANGGAI KEPULAUAN,2,5,1,"Dec 31, 2017 5:15:34 PM",nita,3216,844,68681,27036,BANGGAI KEPULAUAN 2,2,-1,3,3531,False,2,6,"Dec 31, 2017 5:15:34 PM",nita
banggaikepkab,68681,67393,67393,68681,7207,720700,7207000000,72,BANGGAI KEPULAUAN,SULAWESI TENGAH,BANGGAI KEPULAUAN,2,5,1,"Dec 31, 2017 5:15:34 PM",nita,3217,844,68681,28153,BANGGAI KEPULAUAN 3,3,-1,1,4648,False,2,6,"Dec 31, 2017 5:15:34 PM",nita
banggaikepkab,68681,67393,67393,68681,7207,720700,7207000000,72,BANGGAI KEPULAUAN,SULAWESI TENGAH,BANGGAI KEPULAUAN,2,6,0,"Dec 31, 2017 5:15:34 PM",nita,3218,844,68681,29769,BANGGAI KEPULAUAN 4,4,-1,4,1563,False,2,6,"Dec 31, 2017 5:15:34 PM",nita
parimokab,68887,67393,67393,68887,7208,720800,7208000000,72,PARIGI MOUTONG,SULAWESI TENGAH,PARIGI MOUTONG,2,10,0,"Dec 31, 2017 1:54:35 PM",nita,6138,1473,68887,112785,PARIGI MOUTONG 1,1,-1,5,1665,False,2,10,"Dec 31, 2017 1:54:35 PM",rita
parimokab,68887,67393,67393,68887,7208,720800,7208000000,72,PARIGI MOUTONG,SULAWESI TENGAH,PARIGI MOUTONG,2,9,0,"Dec 31, 2017 1:54:35 PM",nita,6139,1473,68887,102604,PARIGI MOUTONG 2,2,-1,4,2596,False,2,9,"Dec 31, 2017 1:54:35 PM",rita
parimokab,68887,67393,67393,68887,7208,720800,7208000000,72,PARIGI MOUTONG,SULAWESI TENGAH,PARIGI MOUTONG,2,8,1,"Dec 31, 2017 1:54:35 PM",nita,6140,1473,68887,95269,PARIGI MOUTONG 3,3,-1,1,6373,False,2,9,"Dec 31, 2017 1:54:35 PM",rita
parimokab,68887,67393,67393,68887,7208,720800,7208000000,72,PARIGI MOUTONG,SULAWESI TENGAH,PARIGI MOUTONG,2,6,1,"Dec 31, 2017 1:54:35 PM",nita,6141,1473,68887,72744,PARIGI MOUTONG 4,4,-1,2,6072,False,2,7,"Dec 31, 2017 1:54:35 PM",rita
parimokab,68887,67393,67393,68887,7208,720800,7208000000,72,PARIGI MOUTONG,SULAWESI TENGAH,PARIGI MOUTONG,2,5,0,"Dec 31, 2017 1:54:35 PM",nita,6142,1473,68887,61111,PARIGI MOUTONG 5,5,-1,3,5551,False,2,5,"Dec 31, 2017 1:54:35 PM",rita
tojounaunakab,69089,67393,67393,69089,7209,720900,7209000000,72,TOJO UNA-UNA,SULAWESI TENGAH,TOJO UNA-UNA,2,11,1,"Dec 31, 2017 5:25:41 PM",nita,3226,847,69089,72844,TOJO UNA-UNA 1,1,-1,2,4259,False,2,12,"Dec 31, 2017 5:25:41 PM",nita
tojounaunakab,69089,67393,67393,69089,7209,720900,7209000000,72,TOJO UNA-UNA,SULAWESI TENGAH,TOJO UNA-UNA,2,6,0,"Dec 31, 2017 5:25:41 PM",nita,3227,847,69089,39640,TOJO UNA-UNA 2,2,-1,3,2230,False,2,6,"Dec 31, 2017 5:25:41 PM",nita
tojounaunakab,69089,67393,67393,69089,7209,720900,7209000000,72,TOJO UNA-UNA,SULAWESI TENGAH,TOJO UNA-UNA,2,6,1,"Dec 31, 2017 5:25:41 PM",nita,3228,847,69089,43401,TOJO UNA-UNA 3,3,-1,1,5991,False,2,7,"Dec 31, 2017 5:25:41 PM",nita
palukota,69220,67393,67393,69220,7271,727100,7271000000,72,KOTA PALU,SULAWESI TENGAH,KOTA PALU,2,11,0,"Dec 31, 2017 5:18:55 PM",rita,6704,1599,69220,114531,KOTA PALU 1,1,-1,4,175,False,2,11,"Dec 31, 2017 5:18:55 PM",nita
palukota,69220,67393,67393,69220,7271,727100,7271000000,72,KOTA PALU,SULAWESI TENGAH,KOTA PALU,2,4,0,"Dec 31, 2017 5:18:55 PM",rita,6705,1599,69220,45529,KOTA PALU 2,2,-1,2,3945,False,2,4,"Dec 31, 2017 5:18:55 PM",nita
palukota,69220,67393,67393,69220,7271,727100,7271000000,72,KOTA PALU,SULAWESI TENGAH,KOTA PALU,2,11,1,"Dec 31, 2017 5:18:55 PM",rita,6706,1599,69220,120156,KOTA PALU 3,3,-1,1,5800,False,2,12,"Dec 31, 2017 5:18:55 PM",nita
palukota,69220,67393,67393,69220,7271,727100,7271000000,72,KOTA PALU,SULAWESI TENGAH,KOTA PALU,2,8,0,"Dec 31, 2017 5:18:55 PM",rita,6707,1599,69220,83651,KOTA PALU 4,4,-1,3,483,False,2,8,"Dec 31, 2017 5:18:55 PM",nita
banggailautkab,928074,67393,67393,928074,7211,721100,7211000000,72,BANGGAI LAUT,SULAWESI TENGAH,BANGGAI LAUT,2,8,0,"Dec 31, 2017 7:51:49 PM",nita,3243,851,928074,25266,BANGGAI LAUT 1,1,-1,4,18,False,2,8,"Dec 31, 2017 7:51:49 PM",nita
banggailautkab,928074,67393,67393,928074,7211,721100,7211000000,72,BANGGAI LAUT,SULAWESI TENGAH,BANGGAI LAUT,2,3,1,"Dec 31, 2017 7:51:49 PM",nita,3244,851,928074,11091,BANGGAI LAUT 2,2,-1,1,1623,False,2,4,"Dec 31, 2017 7:51:49 PM",nita
banggailautkab,928074,67393,67393,928074,7211,721100,7211000000,72,BANGGAI LAUT,SULAWESI TENGAH,BANGGAI LAUT,2,4,0,"Dec 31, 2017 7:51:49 PM",nita,3245,851,928074,13792,BANGGAI LAUT 3,3,-1,2,1168,False,2,4,"Dec 31, 2017 7:51:49 PM",nita
banggailautkab,928074,67393,67393,928074,7211,721100,7211000000,72,BANGGAI LAUT,SULAWESI TENGAH,BANGGAI LAUT,2,4,0,"Dec 31, 2017 7:51:49 PM",nita,3246,851,928074,12978,BANGGAI LAUT 4,4,-1,3,354,False,2,4,"Dec 31, 2017 7:51:49 PM",nita
morowaliutarakab,928075,67393,67393,928075,7212,721200,7212000000,72,MOROWALI UTARA,SULAWESI TENGAH,MOROWALI UTARA,2,8,1,"Dec 31, 2017 5:20:56 PM",rita,6701,1598,928075,41123,MOROWALI UTARA 1,1,-1,2,3635,False,2,9,"Dec 31, 2017 5:20:56 PM",nita
morowaliutarakab,928075,67393,67393,928075,7212,721200,7212000000,72,MOROWALI UTARA,SULAWESI TENGAH,MOROWALI UTARA,2,7,0,"Dec 31, 2017 5:20:56 PM",rita,6702,1598,928075,33998,MOROWALI UTARA 2,2,-1,3,1196,False,2,7,"Dec 31, 2017 5:20:56 PM",nita
morowaliutarakab,928075,67393,67393,928075,7212,721200,7212000000,72,MOROWALI UTARA,SULAWESI TENGAH,MOROWALI UTARA,2,8,1,"Dec 31, 2017 5:20:56 PM",rita,6703,1598,928075,42043,MOROWALI UTARA 3,3,-1,1,4555,False,2,9,"Dec 31, 2017 5:20:56 PM",nita
torajautarakab,69269,69268,69268,69269,7326,732600,7326000000,73,TORAJA UTARA,SULAWESI SELATAN,TORAJA UTARA,2,6,1,"Dec 31, 2017 8:11:33 AM",rita,5474,1328,69269,55087,TORAJA UTARA 1,1,-1,1,7177,False,2,7,"Dec 31, 2017 8:11:33 AM",rita
torajautarakab,69269,69268,69268,69269,7326,732600,7326000000,73,TORAJA UTARA,SULAWESI SELATAN,TORAJA UTARA,2,5,1,"Dec 31, 2017 8:11:33 AM",rita,5475,1328,69269,44349,TORAJA UTARA 2,2,-1,2,4424,False,2,6,"Dec 31, 2017 8:11:33 AM",rita
torajautarakab,69269,69268,69268,69269,7326,732600,7326000000,73,TORAJA UTARA,SULAWESI SELATAN,TORAJA UTARA,2,5,0,"Dec 31, 2017 8:11:33 AM",rita,5476,1328,69269,39965,TORAJA UTARA 3,3,-1,4,40,False,2,5,"Dec 31, 2017 8:11:33 AM",rita
torajautarakab,69269,69268,69268,69269,7326,732600,7326000000,73,TORAJA UTARA,SULAWESI SELATAN,TORAJA UTARA,2,6,0,"Dec 31, 2017 8:11:33 AM",rita,5477,1328,69269,52219,TORAJA UTARA 4,4,-1,3,4309,False,2,6,"Dec 31, 2017 8:11:33 AM",rita
torajautarakab,69269,69268,69268,69269,7326,732600,7326000000,73,TORAJA UTARA,SULAWESI SELATAN,TORAJA UTARA,2,6,0,"Dec 31, 2017 8:11:33 AM",rita,5478,1328,69269,47938,TORAJA UTARA 5,5,-1,5,28,False,2,6,"Dec 31, 2017 8:11:33 AM",rita
selayarkab,69442,69268,69268,69442,7301,730100,7301000000,73,KEPULAUAN SELAYAR,SULAWESI SELATAN,KEPULAUAN SELAYAR,2,4,1,"Dec 31, 2017 8:38:43 PM",vici,6307,1514,69442,24054,KEPULAUAN SELAYAR 1,1,-1,2,2326,False,2,5,"Dec 31, 2017 8:38:43 PM",vici
selayarkab,69442,69268,69268,69442,7301,730100,7301000000,73,KEPULAUAN SELAYAR,SULAWESI SELATAN,KEPULAUAN SELAYAR,2,6,0,"Dec 31, 2017 8:38:43 PM",vici,6308,1514,69442,34661,KEPULAUAN SELAYAR 2,2,-1,4,2069,False,2,6,"Dec 31, 2017 8:38:43 PM",vici
selayarkab,69442,69268,69268,69442,7301,730100,7301000000,73,KEPULAUAN SELAYAR,SULAWESI SELATAN,KEPULAUAN SELAYAR,2,3,0,"Dec 31, 2017 8:38:43 PM",vici,6309,1514,69442,18145,KEPULAUAN SELAYAR 3,3,-1,5,1849,False,2,3,"Dec 31, 2017 8:38:43 PM",vici
selayarkab,69442,69268,69268,69442,7301,730100,7301000000,73,KEPULAUAN SELAYAR,SULAWESI SELATAN,KEPULAUAN SELAYAR,2,5,0,"Dec 31, 2017 8:38:43 PM",vici,6310,1514,69442,29408,KEPULAUAN SELAYAR 4,4,-1,3,2248,False,2,5,"Dec 31, 2017 8:38:43 PM",vici
selayarkab,69442,69268,69268,69442,7301,730100,7301000000,73,KEPULAUAN SELAYAR,SULAWESI SELATAN,KEPULAUAN SELAYAR,2,5,1,"Dec 31, 2017 8:38:43 PM",vici,6311,1514,69442,29541,KEPULAUAN SELAYAR 5,5,-1,1,2381,False,2,6,"Dec 31, 2017 8:38:43 PM",vici
bulukumbakab,69531,69268,69268,69531,7302,730200,7302000000,73,BULUKUMBA,SULAWESI SELATAN,BULUKUMBA,2,11,0,"Dec 31, 2017 8:44:38 PM",vici,3785,983,69531,123379,BULUKUMBA 1,1,-1,3,4546,False,2,11,"Dec 31, 2017 8:44:38 PM",vici
bulukumbakab,69531,69268,69268,69531,7302,730200,7302000000,73,BULUKUMBA,SULAWESI SELATAN,BULUKUMBA,2,10,0,"Dec 31, 2017 8:44:38 PM",vici,3786,983,69531,108650,BULUKUMBA 2,2,-1,4,620,False,2,10,"Dec 31, 2017 8:44:38 PM",vici
