jenisPemilihan,dapil_id,nama_dapil,id_provinsi,nama_provinsi,kode_kabkota,nama_kabkota
DPRD Kab/Kota,1619,KOTA PANGKALPINANG 4,24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG
DPRD Kab/Kota,5726,CILACAP 1,32676,JAWA TENGAH,32677,CILACAP
DPRD Kab/Kota,5727,CILACAP 2,32676,JAWA TENGAH,32677,CILACAP
DPRD Kab/Kota,5728,CILACAP 3,32676,JAWA TENGAH,32677,CILACAP
DPRD Kab/Kota,5729,CILACAP 4,32676,JAWA TENGAH,32677,CILACAP
DPRD Kab/Kota,5730,CILACAP 5,32676,JAWA TENGAH,32677,CILACAP
DPRD Kab/Kota,5731,CILACAP 6,32676,JAWA TENGAH,32677,CILACAP
DPRD Kab/Kota,5711,BANYUMAS 1,32676,JAWA TENGAH,32986,BANYUMAS
DPRD Kab/Kota,5712,BANYUMAS 2,32676,JAWA TENGAH,32986,BANYUMAS
DPRD Kab/Kota,5713,BANYUMAS 3,32676,JAWA TENGAH,32986,BANYUMAS
DPRD Kab/Kota,5714,BANYUMAS 4,32676,JAWA TENGAH,32986,BANYUMAS
DPRD Kab/Kota,5715,BANYUMAS 5,32676,JAWA TENGAH,32986,BANYUMAS
DPRD Kab/Kota,5716,BANYUMAS 6,32676,JAWA TENGAH,32986,BANYUMAS
DPRD Kab/Kota,5791,PURBALINGGA 1,32676,JAWA TENGAH,33345,PURBALINGGA
DPRD Kab/Kota,5792,PURBALINGGA 2,32676,JAWA TENGAH,33345,PURBALINGGA
DPRD Kab/Kota,5793,PURBALINGGA 3,32676,JAWA TENGAH,33345,PURBALINGGA
DPRD Kab/Kota,5794,PURBALINGGA 4,32676,JAWA TENGAH,33345,PURBALINGGA
DPRD Kab/Kota,5795,PURBALINGGA 5,32676,JAWA TENGAH,33345,PURBALINGGA
DPRD Kab/Kota,4077,BANJARNEGARA 1,32676,JAWA TENGAH,33603,BANJARNEGARA
DPRD Kab/Kota,4078,BANJARNEGARA 2,32676,JAWA TENGAH,33603,BANJARNEGARA
DPRD Kab/Kota,4079,BANJARNEGARA 3,32676,JAWA TENGAH,33603,BANJARNEGARA
DPRD Kab/Kota,4080,BANJARNEGARA 4,32676,JAWA TENGAH,33603,BANJARNEGARA
DPRD Kab/Kota,4081,BANJARNEGARA 5,32676,JAWA TENGAH,33603,BANJARNEGARA
DPRD Kab/Kota,4082,BANJARNEGARA 6,32676,JAWA TENGAH,33603,BANJARNEGARA
DPRD Kab/Kota,5751,KEBUMEN 1,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,5752,KEBUMEN 2,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,5753,KEBUMEN 3,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,5754,KEBUMEN 4,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,5755,KEBUMEN 5,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,5756,KEBUMEN 6,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,5757,KEBUMEN 7,32676,JAWA TENGAH,33902,KEBUMEN
DPRD Kab/Kota,4093,PURWOREJO 1,32676,JAWA TENGAH,34389,PURWOREJO
DPRD Kab/Kota,4094,PURWOREJO 2,32676,JAWA TENGAH,34389,PURWOREJO
DPRD Kab/Kota,4095,PURWOREJO 3,32676,JAWA TENGAH,34389,PURWOREJO
DPRD Kab/Kota,4096,PURWOREJO 4,32676,JAWA TENGAH,34389,PURWOREJO
DPRD Kab/Kota,4097,PURWOREJO 5,32676,JAWA TENGAH,34389,PURWOREJO
DPRD Kab/Kota,4098,PURWOREJO 6,32676,JAWA TENGAH,34389,PURWOREJO
DPRD Kab/Kota,5819,WONOSOBO 1,32676,JAWA TENGAH,34900,WONOSOBO
DPRD Kab/Kota,5820,WONOSOBO 2,32676,JAWA TENGAH,34900,WONOSOBO
DPRD Kab/Kota,5821,WONOSOBO 3,32676,JAWA TENGAH,34900,WONOSOBO
DPRD Kab/Kota,5822,WONOSOBO 4,32676,JAWA TENGAH,34900,WONOSOBO
DPRD Kab/Kota,5823,WONOSOBO 5,32676,JAWA TENGAH,34900,WONOSOBO
DPRD Kab/Kota,5824,WONOSOBO 6,32676,JAWA TENGAH,34900,WONOSOBO
DPRD Kab/Kota,4111,MAGELANG 1,32676,JAWA TENGAH,35181,MAGELANG
DPRD Kab/Kota,4112,MAGELANG 2,32676,JAWA TENGAH,35181,MAGELANG
DPRD Kab/Kota,4113,MAGELANG 3,32676,JAWA TENGAH,35181,MAGELANG
DPRD Kab/Kota,4114,MAGELANG 4,32676,JAWA TENGAH,35181,MAGELANG
DPRD Kab/Kota,4115,MAGELANG 5,32676,JAWA TENGAH,35181,MAGELANG
DPRD Kab/Kota,4116,MAGELANG 6,32676,JAWA TENGAH,35181,MAGELANG
DPRD Kab/Kota,4164,BOYOLALI 1,32676,JAWA TENGAH,35575,BOYOLALI
DPRD Kab/Kota,4165,BOYOLALI 2,32676,JAWA TENGAH,35575,BOYOLALI
DPRD Kab/Kota,4166,BOYOLALI 3,32676,JAWA TENGAH,35575,BOYOLALI
DPRD Kab/Kota,4167,BOYOLALI 4,32676,JAWA TENGAH,35575,BOYOLALI
DPRD Kab/Kota,4168,BOYOLALI 5,32676,JAWA TENGAH,35575,BOYOLALI
DPRD Kab/Kota,4173,KLATEN 1,32676,JAWA TENGAH,35862,KLATEN
DPRD Kab/Kota,4174,KLATEN 2,32676,JAWA TENGAH,35862,KLATEN
DPRD Kab/Kota,4175,KLATEN 3,32676,JAWA TENGAH,35862,KLATEN
DPRD Kab/Kota,4176,KLATEN 4,32676,JAWA TENGAH,35862,KLATEN
DPRD Kab/Kota,4177,KLATEN 5,32676,JAWA TENGAH,35862,KLATEN
DPRD Kab/Kota,4187,SUKOHARJO 1,32676,JAWA TENGAH,36290,SUKOHARJO
DPRD Kab/Kota,4188,SUKOHARJO 2,32676,JAWA TENGAH,36290,SUKOHARJO
DPRD Kab/Kota,4189,SUKOHARJO 3,32676,JAWA TENGAH,36290,SUKOHARJO
DPRD Kab/Kota,4190,SUKOHARJO 4,32676,JAWA TENGAH,36290,SUKOHARJO
DPRD Kab/Kota,4191,SUKOHARJO 5,32676,JAWA TENGAH,36290,SUKOHARJO
DPRD Kab/Kota,4192,WONOGIRI 1,32676,JAWA TENGAH,36470,WONOGIRI
DPRD Kab/Kota,4193,WONOGIRI 2,32676,JAWA TENGAH,36470,WONOGIRI
DPRD Kab/Kota,4194,WONOGIRI 3,32676,JAWA TENGAH,36470,WONOGIRI
DPRD Kab/Kota,4195,WONOGIRI 4,32676,JAWA TENGAH,36470,WONOGIRI
DPRD Kab/Kota,4196,WONOGIRI 5,32676,JAWA TENGAH,36470,WONOGIRI
DPRD Kab/Kota,4197,KARANGANYAR 1,32676,JAWA TENGAH,36790,KARANGANYAR
DPRD Kab/Kota,4198,KARANGANYAR 2,32676,JAWA TENGAH,36790,KARANGANYAR
DPRD Kab/Kota,4199,KARANGANYAR 3,32676,JAWA TENGAH,36790,KARANGANYAR
DPRD Kab/Kota,4200,KARANGANYAR 4,32676,JAWA TENGAH,36790,KARANGANYAR
DPRD Kab/Kota,4201,KARANGANYAR 5,32676,JAWA TENGAH,36790,KARANGANYAR
DPRD Kab/Kota,4202,SRAGEN 1,32676,JAWA TENGAH,36985,SRAGEN
DPRD Kab/Kota,4203,SRAGEN 2,32676,JAWA TENGAH,36985,SRAGEN
DPRD Kab/Kota,4204,SRAGEN 3,32676,JAWA TENGAH,36985,SRAGEN
DPRD Kab/Kota,4205,SRAGEN 4,32676,JAWA TENGAH,36985,SRAGEN
DPRD Kab/Kota,4206,SRAGEN 5,32676,JAWA TENGAH,36985,SRAGEN
DPRD Kab/Kota,4207,SRAGEN 6,32676,JAWA TENGAH,36985,SRAGEN
DPRD Kab/Kota,5746,GROBOGAN 1,32676,JAWA TENGAH,37214,GROBOGAN
DPRD Kab/Kota,5747,GROBOGAN 2,32676,JAWA TENGAH,37214,GROBOGAN
DPRD Kab/Kota,5748,GROBOGAN 3,32676,JAWA TENGAH,37214,GROBOGAN
DPRD Kab/Kota,5749,GROBOGAN 4,32676,JAWA TENGAH,37214,GROBOGAN
DPRD Kab/Kota,5750,GROBOGAN 5,32676,JAWA TENGAH,37214,GROBOGAN
DPRD Kab/Kota,4218,BLORA 1,32676,JAWA TENGAH,37514,BLORA
DPRD Kab/Kota,4219,BLORA 2,32676,JAWA TENGAH,37514,BLORA
DPRD Kab/Kota,4220,BLORA 3,32676,JAWA TENGAH,37514,BLORA
DPRD Kab/Kota,4221,BLORA 4,32676,JAWA TENGAH,37514,BLORA
DPRD Kab/Kota,4222,BLORA 5,32676,JAWA TENGAH,37514,BLORA
DPRD Kab/Kota,4229,REMBANG 1,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4230,REMBANG 2,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4231,REMBANG 3,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4232,REMBANG 4,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4233,REMBANG 5,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4234,REMBANG 6,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4235,REMBANG 7,32676,JAWA TENGAH,37826,REMBANG
DPRD Kab/Kota,4241,PATI 1,32676,JAWA TENGAH,38136,PATI
DPRD Kab/Kota,4242,PATI 2,32676,JAWA TENGAH,38136,PATI
DPRD Kab/Kota,4243,PATI 3,32676,JAWA TENGAH,38136,PATI
DPRD Kab/Kota,4244,PATI 4,32676,JAWA TENGAH,38136,PATI
DPRD Kab/Kota,4245,PATI 5,32676,JAWA TENGAH,38136,PATI
DPRD Kab/Kota,4293,KUDUS 1,32676,JAWA TENGAH,38564,KUDUS
DPRD Kab/Kota,4294,KUDUS 2,32676,JAWA TENGAH,38564,KUDUS
DPRD Kab/Kota,4295,KUDUS 3,32676,JAWA TENGAH,38564,KUDUS
DPRD Kab/Kota,4296,KUDUS 4,32676,JAWA TENGAH,38564,KUDUS
DPRD Kab/Kota,4302,JEPARA 1,32676,JAWA TENGAH,38706,JEPARA
DPRD Kab/Kota,4303,JEPARA 2,32676,JAWA TENGAH,38706,JEPARA
DPRD Kab/Kota,4304,JEPARA 3,32676,JAWA TENGAH,38706,JEPARA
DPRD Kab/Kota,4305,JEPARA 4,32676,JAWA TENGAH,38706,JEPARA
DPRD Kab/Kota,4306,JEPARA 5,32676,JAWA TENGAH,38706,JEPARA
DPRD Kab/Kota,5737,DEMAK 1,32676,JAWA TENGAH,38917,DEMAK
DPRD Kab/Kota,5738,DEMAK 2,32676,JAWA TENGAH,38917,DEMAK
DPRD Kab/Kota,5739,DEMAK 3,32676,JAWA TENGAH,38917,DEMAK
DPRD Kab/Kota,5740,DEMAK 4,32676,JAWA TENGAH,38917,DEMAK
DPRD Kab/Kota,5741,DEMAK 5,32676,JAWA TENGAH,38917,DEMAK
DPRD Kab/Kota,4312,SEMARANG 1,32676,JAWA TENGAH,39181,SEMARANG
DPRD Kab/Kota,4313,SEMARANG 2,32676,JAWA TENGAH,39181,SEMARANG
DPRD Kab/Kota,4314,SEMARANG 3,32676,JAWA TENGAH,39181,SEMARANG
DPRD Kab/Kota,4315,SEMARANG 4,32676,JAWA TENGAH,39181,SEMARANG
DPRD Kab/Kota,4316,SEMARANG 5,32676,JAWA TENGAH,39181,SEMARANG
DPRD Kab/Kota,4323,TEMANGGUNG 1,32676,JAWA TENGAH,39436,TEMANGGUNG
DPRD Kab/Kota,4324,TEMANGGUNG 2,32676,JAWA TENGAH,39436,TEMANGGUNG
DPRD Kab/Kota,4325,TEMANGGUNG 3,32676,JAWA TENGAH,39436,TEMANGGUNG
DPRD Kab/Kota,4326,TEMANGGUNG 4,32676,JAWA TENGAH,39436,TEMANGGUNG
DPRD Kab/Kota,4327,TEMANGGUNG 5,32676,JAWA TENGAH,39436,TEMANGGUNG
DPRD Kab/Kota,4328,TEMANGGUNG 6,32676,JAWA TENGAH,39436,TEMANGGUNG
DPRD Kab/Kota,4329,KENDAL 1,32676,JAWA TENGAH,39746,KENDAL
DPRD Kab/Kota,4330,KENDAL 2,32676,JAWA TENGAH,39746,KENDAL
DPRD Kab/Kota,4331,KENDAL 3,32676,JAWA TENGAH,39746,KENDAL
DPRD Kab/Kota,4332,KENDAL 4,32676,JAWA TENGAH,39746,KENDAL
DPRD Kab/Kota,4333,KENDAL 5,32676,JAWA TENGAH,39746,KENDAL
DPRD Kab/Kota,4334,KENDAL 6,32676,JAWA TENGAH,39746,KENDAL
DPRD Kab/Kota,4343,BATANG 1,32676,JAWA TENGAH,40053,BATANG
DPRD Kab/Kota,4344,BATANG 2,32676,JAWA TENGAH,40053,BATANG
DPRD Kab/Kota,4345,BATANG 3,32676,JAWA TENGAH,40053,BATANG
DPRD Kab/Kota,4346,BATANG 4,32676,JAWA TENGAH,40053,BATANG
DPRD Kab/Kota,4347,BATANG 5,32676,JAWA TENGAH,40053,BATANG
DPRD Kab/Kota,4371,PEKALONGAN 1,32676,JAWA TENGAH,40317,PEKALONGAN
DPRD Kab/Kota,4372,PEKALONGAN 2,32676,JAWA TENGAH,40317,PEKALONGAN
DPRD Kab/Kota,4373,PEKALONGAN 3,32676,JAWA TENGAH,40317,PEKALONGAN
DPRD Kab/Kota,4374,PEKALONGAN 4,32676,JAWA TENGAH,40317,PEKALONGAN
DPRD Kab/Kota,4375,PEKALONGAN 5,32676,JAWA TENGAH,40317,PEKALONGAN
DPRD Kab/Kota,4496,PEMALANG 1,32676,JAWA TENGAH,40622,PEMALANG
DPRD Kab/Kota,4497,PEMALANG 2,32676,JAWA TENGAH,40622,PEMALANG
DPRD Kab/Kota,4498,PEMALANG 3,32676,JAWA TENGAH,40622,PEMALANG
DPRD Kab/Kota,4499,PEMALANG 4,32676,JAWA TENGAH,40622,PEMALANG
DPRD Kab/Kota,4500,PEMALANG 5,32676,JAWA TENGAH,40622,PEMALANG
DPRD Kab/Kota,4501,PEMALANG 6,32676,JAWA TENGAH,40622,PEMALANG
DPRD Kab/Kota,4411,TEGAL 1,32676,JAWA TENGAH,40859,TEGAL
DPRD Kab/Kota,4412,TEGAL 2,32676,JAWA TENGAH,40859,TEGAL
DPRD Kab/Kota,4413,TEGAL 3,32676,JAWA TENGAH,40859,TEGAL
DPRD Kab/Kota,4414,TEGAL 4,32676,JAWA TENGAH,40859,TEGAL
DPRD Kab/Kota,4415,TEGAL 5,32676,JAWA TENGAH,40859,TEGAL
DPRD Kab/Kota,4416,TEGAL 6,32676,JAWA TENGAH,40859,TEGAL
DPRD Kab/Kota,4384,BREBES 1,32676,JAWA TENGAH,41165,BREBES
DPRD Kab/Kota,4385,BREBES 2,32676,JAWA TENGAH,41165,BREBES
DPRD Kab/Kota,4386,BREBES 3,32676,JAWA TENGAH,41165,BREBES
DPRD Kab/Kota,4387,BREBES 4,32676,JAWA TENGAH,41165,BREBES
DPRD Kab/Kota,4388,BREBES 5,32676,JAWA TENGAH,41165,BREBES
DPRD Kab/Kota,4389,BREBES 6,32676,JAWA TENGAH,41165,BREBES
DPRD Kab/Kota,4361,KOTA MAGELANG 1,32676,JAWA TENGAH,41480,KOTA MAGELANG
DPRD Kab/Kota,4362,KOTA MAGELANG 2,32676,JAWA TENGAH,41480,KOTA MAGELANG
DPRD Kab/Kota,4363,KOTA MAGELANG 3,32676,JAWA TENGAH,41480,KOTA MAGELANG
DPRD Kab/Kota,5780,KOTA SURAKARTA 1,32676,JAWA TENGAH,41501,KOTA SURAKARTA
DPRD Kab/Kota,5781,KOTA SURAKARTA 2,32676,JAWA TENGAH,41501,KOTA SURAKARTA
DPRD Kab/Kota,5782,KOTA SURAKARTA 3,32676,JAWA TENGAH,41501,KOTA SURAKARTA
DPRD Kab/Kota,5783,KOTA SURAKARTA 4,32676,JAWA TENGAH,41501,KOTA SURAKARTA
DPRD Kab/Kota,5784,KOTA SURAKARTA 5,32676,JAWA TENGAH,41501,KOTA SURAKARTA
DPRD Kab/Kota,5770,KOTA SALATIGA 1,32676,JAWA TENGAH,41558,KOTA SALATIGA
DPRD Kab/Kota,5771,KOTA SALATIGA 2,32676,JAWA TENGAH,41558,KOTA SALATIGA
DPRD Kab/Kota,5772,KOTA SALATIGA 3,32676,JAWA TENGAH,41558,KOTA SALATIGA
DPRD Kab/Kota,5773,KOTA SALATIGA 4,32676,JAWA TENGAH,41558,KOTA SALATIGA
DPRD Kab/Kota,5774,KOTA SEMARANG 1,32676,JAWA TENGAH,41585,KOTA SEMARANG
DPRD Kab/Kota,5775,KOTA SEMARANG 2,32676,JAWA TENGAH,41585,KOTA SEMARANG
DPRD Kab/Kota,5776,KOTA SEMARANG 3,32676,JAWA TENGAH,41585,KOTA SEMARANG
DPRD Kab/Kota,5777,KOTA SEMARANG 4,32676,JAWA TENGAH,41585,KOTA SEMARANG
DPRD Kab/Kota,5778,KOTA SEMARANG 5,32676,JAWA TENGAH,41585,KOTA SEMARANG
DPRD Kab/Kota,5779,KOTA SEMARANG 6,32676,JAWA TENGAH,41585,KOTA SEMARANG
DPRD Kab/Kota,4339,KOTA PEKALONGAN 1,32676,JAWA TENGAH,41779,KOTA PEKALONGAN
DPRD Kab/Kota,4340,KOTA PEKALONGAN 2,32676,JAWA TENGAH,41779,KOTA PEKALONGAN
DPRD Kab/Kota,4341,KOTA PEKALONGAN 3,32676,JAWA TENGAH,41779,KOTA PEKALONGAN
DPRD Kab/Kota,4342,KOTA PEKALONGAN 4,32676,JAWA TENGAH,41779,KOTA PEKALONGAN
DPRD Kab/Kota,4335,KOTA TEGAL 1,32676,JAWA TENGAH,41831,KOTA TEGAL
DPRD Kab/Kota,4336,KOTA TEGAL 2,32676,JAWA TENGAH,41831,KOTA TEGAL
DPRD Kab/Kota,4337,KOTA TEGAL 3,32676,JAWA TENGAH,41831,KOTA TEGAL
DPRD Kab/Kota,4338,KOTA TEGAL 4,32676,JAWA TENGAH,41831,KOTA TEGAL
DPRD Kab/Kota,1871,KULON PROGO 1,41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO
DPRD Kab/Kota,1872,KULON PROGO 2,41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO
DPRD Kab/Kota,1873,KULON PROGO 3,41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO
DPRD Kab/Kota,1874,KULON PROGO 4,41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO
DPRD Kab/Kota,1875,KULON PROGO 5,41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO
DPRD Kab/Kota,5825,BANTUL 1,41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL
DPRD Kab/Kota,5826,BANTUL 2,41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL
DPRD Kab/Kota,5827,BANTUL 3,41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL
DPRD Kab/Kota,5828,BANTUL 4,41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL
DPRD Kab/Kota,5829,BANTUL 5,41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL
DPRD Kab/Kota,5830,BANTUL 6,41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL
DPRD Kab/Kota,1977,GUNUNGKIDUL 1,41863,DAERAH ISTIMEWA YOGYAKARTA,42058,GUNUNGKIDUL
DPRD Kab/Kota,1978,GUNUNGKIDUL 2,41863,DAERAH ISTIMEWA YOGYAKARTA,42058,GUNUNGKIDUL
DPRD Kab/Kota,1979,GUNUNGKIDUL 3,41863,DAERAH ISTIMEWA YOGYAKARTA,42058,GUNUNGKIDUL
DPRD Kab/Kota,1980,GUNUNGKIDUL 4,41863,DAERAH ISTIMEWA YOGYAKARTA,42058,GUNUNGKIDUL
DPRD Kab/Kota,1981,GUNUNGKIDUL 5,41863,DAERAH ISTIMEWA YOGYAKARTA,42058,GUNUNGKIDUL
DPRD Kab/Kota,1858,SLEMAN 1,41863,DAERAH ISTIMEWA YOGYAKARTA,42221,SLEMAN
DPRD Kab/Kota,1859,SLEMAN 2,41863,DAERAH ISTIMEWA YOGYAKARTA,42221,SLEMAN
DPRD Kab/Kota,1860,SLEMAN 3,41863,DAERAH ISTIMEWA YOGYAKARTA,42221,SLEMAN
DPRD Kab/Kota,1861,SLEMAN 4,41863,DAERAH ISTIMEWA YOGYAKARTA,42221,SLEMAN
DPRD Kab/Kota,1862,SLEMAN 5,41863,DAERAH ISTIMEWA YOGYAKARTA,42221,SLEMAN
DPRD Kab/Kota,1863,SLEMAN 6,41863,DAERAH ISTIMEWA YOGYAKARTA,42221,SLEMAN
DPRD Kab/Kota,1967,KOTA YOGYAKARTA 1,41863,DAERAH ISTIMEWA YOGYAKARTA,42325,KOTA YOGYAKARTA
DPRD Kab/Kota,1968,KOTA YOGYAKARTA 2,41863,DAERAH ISTIMEWA YOGYAKARTA,42325,KOTA YOGYAKARTA
DPRD Kab/Kota,1969,KOTA YOGYAKARTA 3,41863,DAERAH ISTIMEWA YOGYAKARTA,42325,KOTA YOGYAKARTA
DPRD Kab/Kota,1970,KOTA YOGYAKARTA 4,41863,DAERAH ISTIMEWA YOGYAKARTA,42325,KOTA YOGYAKARTA
DPRD Kab/Kota,1971,KOTA YOGYAKARTA 5,41863,DAERAH ISTIMEWA YOGYAKARTA,42325,KOTA YOGYAKARTA
DPRD Kab/Kota,6382,KOTA BLITAR 1,42385,JAWA TIMUR,51145,KOTA BLITAR
DPRD Kab/Kota,6383,KOTA BLITAR 2,42385,JAWA TIMUR,51145,KOTA BLITAR
DPRD Kab/Kota,6384,KOTA BLITAR 3,42385,JAWA TIMUR,51145,KOTA BLITAR
DPRD Kab/Kota,6450,PACITAN 1,42385,JAWA TIMUR,42386,PACITAN
DPRD Kab/Kota,6451,PACITAN 2,42385,JAWA TIMUR,42386,PACITAN
DPRD Kab/Kota,6452,PACITAN 3,42385,JAWA TIMUR,42386,PACITAN
DPRD Kab/Kota,6453,PACITAN 4,42385,JAWA TIMUR,42386,PACITAN
DPRD Kab/Kota,6454,PACITAN 5,42385,JAWA TIMUR,42386,PACITAN
DPRD Kab/Kota,6455,PACITAN 6,42385,JAWA TIMUR,42386,PACITAN
DPRD Kab/Kota,4648,PONOROGO 1,42385,JAWA TIMUR,42570,PONOROGO
DPRD Kab/Kota,4649,PONOROGO 2,42385,JAWA TIMUR,42570,PONOROGO
DPRD Kab/Kota,4650,PONOROGO 3,42385,JAWA TIMUR,42570,PONOROGO
DPRD Kab/Kota,4651,PONOROGO 4,42385,JAWA TIMUR,42570,PONOROGO
DPRD Kab/Kota,4652,PONOROGO 5,42385,JAWA TIMUR,42570,PONOROGO
DPRD Kab/Kota,4653,PONOROGO 6,42385,JAWA TIMUR,42570,PONOROGO
DPRD Kab/Kota,4682,TRENGGALEK 1,42385,JAWA TIMUR,42897,TRENGGALEK
DPRD Kab/Kota,4683,TRENGGALEK 2,42385,JAWA TIMUR,42897,TRENGGALEK
DPRD Kab/Kota,4684,TRENGGALEK 3,42385,JAWA TIMUR,42897,TRENGGALEK
DPRD Kab/Kota,4685,TRENGGALEK 4,42385,JAWA TIMUR,42897,TRENGGALEK
DPRD Kab/Kota,4531,TULUNGAGUNG 1,42385,JAWA TIMUR,43069,TULUNGAGUNG
DPRD Kab/Kota,4532,TULUNGAGUNG 2,42385,JAWA TIMUR,43069,TULUNGAGUNG
DPRD Kab/Kota,4533,TULUNGAGUNG 3,42385,JAWA TIMUR,43069,TULUNGAGUNG
DPRD Kab/Kota,4534,TULUNGAGUNG 4,42385,JAWA TIMUR,43069,TULUNGAGUNG
DPRD Kab/Kota,4535,TULUNGAGUNG 5,42385,JAWA TIMUR,43069,TULUNGAGUNG
DPRD Kab/Kota,6444,BLITAR 1,42385,JAWA TIMUR,43360,BLITAR
DPRD Kab/Kota,6445,BLITAR 2,42385,JAWA TIMUR,43360,BLITAR
DPRD Kab/Kota,6446,BLITAR 3,42385,JAWA TIMUR,43360,BLITAR
DPRD Kab/Kota,6447,BLITAR 4,42385,JAWA TIMUR,43360,BLITAR
DPRD Kab/Kota,6448,BLITAR 5,42385,JAWA TIMUR,43360,BLITAR
DPRD Kab/Kota,6449,BLITAR 6,42385,JAWA TIMUR,43360,BLITAR
DPRD Kab/Kota,4630,KEDIRI 1,42385,JAWA TIMUR,43630,KEDIRI
DPRD Kab/Kota,4631,KEDIRI 2,42385,JAWA TIMUR,43630,KEDIRI
DPRD Kab/Kota,4632,KEDIRI 3,42385,JAWA TIMUR,43630,KEDIRI
DPRD Kab/Kota,4633,KEDIRI 4,42385,JAWA TIMUR,43630,KEDIRI
DPRD Kab/Kota,4634,KEDIRI 5,42385,JAWA TIMUR,43630,KEDIRI
DPRD Kab/Kota,4635,KEDIRI 6,42385,JAWA TIMUR,43630,KEDIRI
DPRD Kab/Kota,6417,MALANG 1,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,6418,MALANG 2,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,6419,MALANG 3,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,6420,MALANG 4,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,6421,MALANG 5,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,6422,MALANG 6,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,6423,MALANG 7,42385,JAWA TIMUR,43993,MALANG
DPRD Kab/Kota,4686,LUMAJANG 1,42385,JAWA TIMUR,44417,LUMAJANG
DPRD Kab/Kota,4687,LUMAJANG 2,42385,JAWA TIMUR,44417,LUMAJANG
DPRD Kab/Kota,4688,LUMAJANG 3,42385,JAWA TIMUR,44417,LUMAJANG
DPRD Kab/Kota,4689,LUMAJANG 4,42385,JAWA TIMUR,44417,LUMAJANG
DPRD Kab/Kota,4690,LUMAJANG 5,42385,JAWA TIMUR,44417,LUMAJANG
DPRD Kab/Kota,4525,JEMBER 1,42385,JAWA TIMUR,44643,JEMBER
DPRD Kab/Kota,4526,JEMBER 2,42385,JAWA TIMUR,44643,JEMBER
DPRD Kab/Kota,4527,JEMBER 3,42385,JAWA TIMUR,44643,JEMBER
DPRD Kab/Kota,4528,JEMBER 4,42385,JAWA TIMUR,44643,JEMBER
DPRD Kab/Kota,4529,JEMBER 5,42385,JAWA TIMUR,44643,JEMBER
DPRD Kab/Kota,4530,JEMBER 6,42385,JAWA TIMUR,44643,JEMBER
DPRD Kab/Kota,4670,BANYUWANGI 1,42385,JAWA TIMUR,44923,BANYUWANGI
DPRD Kab/Kota,4671,BANYUWANGI 2,42385,JAWA TIMUR,44923,BANYUWANGI
DPRD Kab/Kota,4672,BANYUWANGI 3,42385,JAWA TIMUR,44923,BANYUWANGI
DPRD Kab/Kota,4673,BANYUWANGI 4,42385,JAWA TIMUR,44923,BANYUWANGI
DPRD Kab/Kota,4674,BANYUWANGI 5,42385,JAWA TIMUR,44923,BANYUWANGI
DPRD Kab/Kota,5035,BONDOWOSO 1,42385,JAWA TIMUR,45165,BONDOWOSO
DPRD Kab/Kota,5036,BONDOWOSO 2,42385,JAWA TIMUR,45165,BONDOWOSO
DPRD Kab/Kota,5037,BONDOWOSO 3,42385,JAWA TIMUR,45165,BONDOWOSO
DPRD Kab/Kota,5038,BONDOWOSO 4,42385,JAWA TIMUR,45165,BONDOWOSO
DPRD Kab/Kota,5039,BONDOWOSO 5,42385,JAWA TIMUR,45165,BONDOWOSO
DPRD Kab/Kota,6511,SITUBONDO 1,42385,JAWA TIMUR,45407,SITUBONDO
