domainName,idKab,idParent,idPro,idWilayah,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,json_dcs_dprd_kabkota
bireuenkab,4362,1,1,4362,1111,111100,1111000000,11,BIREUEN,ACEH,BIREUEN,2,"[{""id"":5584,""nama"":""BIREUEN 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":68069,""alokasiKursi"":6,""sisaPenduduk"":3143,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":4362,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:55:21 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:29:44 PM"",""totalAlokasiKursi"":6,""idVersi"":1352,""noDapil"":1,""statusCoterminous"":false},{""id"":5585,""nama"":""BIREUEN 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":108325,""alokasiKursi"":10,""sisaPenduduk"":115,""peringkatPenduduk"":6,""alokasiSisaKursi"":0,""idWilayah"":4362,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:55:21 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:29:44 PM"",""totalAlokasiKursi"":10,""idVersi"":1352,""noDapil"":2,""statusCoterminous"":false},{""id"":5586,""nama"":""BIREUEN 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":61764,""alokasiKursi"":5,""sisaPenduduk"":7659,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":4362,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:55:21 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:29:44 PM"",""totalAlokasiKursi"":6,""idVersi"":1352,""noDapil"":3,""statusCoterminous"":false},{""id"":5587,""nama"":""BIREUEN 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":61502,""alokasiKursi"":5,""sisaPenduduk"":7397,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":4362,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:55:21 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:29:44 PM"",""totalAlokasiKursi"":6,""idVersi"":1352,""noDapil"":4,""statusCoterminous"":false},{""id"":5588,""nama"":""BIREUEN 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":64163,""alokasiKursi"":5,""sisaPenduduk"":10058,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":4362,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:55:21 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:29:44 PM"",""totalAlokasiKursi"":6,""idVersi"":1352,""noDapil"":5,""statusCoterminous"":false},{""id"":5589,""nama"":""BIREUEN 6"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":69047,""alokasiKursi"":6,""sisaPenduduk"":4121,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":4362,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:55:21 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:29:44 PM"",""totalAlokasiKursi"":6,""idVersi"":1352,""noDapil"":6,""statusCoterminous"":false}]"
acehbaratdayakab,4989,1,1,4989,1112,111200,1112000000,11,ACEH BARAT DAYA,ACEH,ACEH BARAT DAYA,2,"[{""id"":5557,""nama"":""ACEH BARAT DAYA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":58044,""alokasiKursi"":9,""sisaPenduduk"":4521,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":4989,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:24:56 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 10:13:56 AM"",""totalAlokasiKursi"":10,""idVersi"":1346,""noDapil"":1,""statusCoterminous"":false},{""id"":5558,""nama"":""ACEH BARAT DAYA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":49033,""alokasiKursi"":8,""sisaPenduduk"":1457,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":4989,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:24:56 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 10:13:56 AM"",""totalAlokasiKursi"":8,""idVersi"":1346,""noDapil"":2,""statusCoterminous"":false},{""id"":5559,""nama"":""ACEH BARAT DAYA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":41610,""alokasiKursi"":6,""sisaPenduduk"":5928,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":4989,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:24:56 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 10:13:56 AM"",""totalAlokasiKursi"":7,""idVersi"":1346,""noDapil"":3,""statusCoterminous"":false}]"
gayolueskab,5138,1,1,5138,1113,111300,1113000000,11,GAYO LUES,ACEH,GAYO LUES,2,"[{""id"":2827,""nama"":""GAYO LUES 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":43945,""alokasiKursi"":9,""sisaPenduduk"":1033,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":5138,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:31:29 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:31:29 PM"",""totalAlokasiKursi"":9,""idVersi"":760,""noDapil"":1,""statusCoterminous"":false},{""id"":2828,""nama"":""GAYO LUES 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":31449,""alokasiKursi"":6,""sisaPenduduk"":2841,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":5138,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:31:29 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:31:29 PM"",""totalAlokasiKursi"":7,""idVersi"":760,""noDapil"":2,""statusCoterminous"":false},{""id"":2829,""nama"":""GAYO LUES 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":19976,""alokasiKursi"":4,""sisaPenduduk"":904,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":5138,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:31:29 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:31:29 PM"",""totalAlokasiKursi"":4,""idVersi"":760,""noDapil"":3,""statusCoterminous"":false}]"
acehjayakab,5286,1,1,5286,1114,111400,1114000000,11,ACEH JAYA,ACEH,ACEH JAYA,2,"[{""id"":5541,""nama"":""ACEH JAYA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":23659,""alokasiKursi"":5,""sisaPenduduk"":2149,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":5286,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:55:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 6:07:50 PM"",""totalAlokasiKursi"":6,""idVersi"":1342,""noDapil"":1,""statusCoterminous"":false},{""id"":5542,""nama"":""ACEH JAYA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":19061,""alokasiKursi"":4,""sisaPenduduk"":1853,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":5286,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:55:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 6:07:50 PM"",""totalAlokasiKursi"":4,""idVersi"":1342,""noDapil"":2,""statusCoterminous"":false},{""id"":5543,""nama"":""ACEH JAYA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":21423,""alokasiKursi"":4,""sisaPenduduk"":4215,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":5286,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:55:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 6:07:50 PM"",""totalAlokasiKursi"":5,""idVersi"":1342,""noDapil"":3,""statusCoterminous"":false},{""id"":5544,""nama"":""ACEH JAYA 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":21915,""alokasiKursi"":5,""sisaPenduduk"":405,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":5286,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:55:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 6:07:50 PM"",""totalAlokasiKursi"":5,""idVersi"":1342,""noDapil"":4,""statusCoterminous"":false}]"
naganrayakab,5463,1,1,5463,1115,111500,1115000000,11,NAGAN RAYA,ACEH,NAGAN RAYA,2,"[{""id"":2880,""nama"":""NAGAN RAYA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":56119,""alokasiKursi"":8,""sisaPenduduk"":2471,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":5463,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:41:40 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:41:40 PM"",""totalAlokasiKursi"":8,""idVersi"":772,""noDapil"":1,""statusCoterminous"":false},{""id"":2881,""nama"":""NAGAN RAYA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":58333,""alokasiKursi"":8,""sisaPenduduk"":4685,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":5463,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:41:40 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:41:40 PM"",""totalAlokasiKursi"":9,""idVersi"":772,""noDapil"":2,""statusCoterminous"":false},{""id"":2882,""nama"":""NAGAN RAYA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":53220,""alokasiKursi"":7,""sisaPenduduk"":6278,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":5463,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:41:40 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:41:40 PM"",""totalAlokasiKursi"":8,""idVersi"":772,""noDapil"":3,""statusCoterminous"":false}]"
acehtamiangkab,5694,1,1,5694,1116,111600,1116000000,11,ACEH TAMIANG,ACEH,ACEH TAMIANG,2,"[{""id"":2737,""nama"":""ACEH TAMIANG 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":105446,""alokasiKursi"":10,""sisaPenduduk"":9536,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":5694,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 10:44:41 AM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 10:44:41 AM"",""totalAlokasiKursi"":11,""idVersi"":742,""noDapil"":1,""statusCoterminous"":false},{""id"":2738,""nama"":""ACEH TAMIANG 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":94131,""alokasiKursi"":9,""sisaPenduduk"":7812,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":5694,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 10:44:41 AM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 10:44:41 AM"",""totalAlokasiKursi"":10,""idVersi"":742,""noDapil"":2,""statusCoterminous"":false},{""id"":2739,""nama"":""ACEH TAMIANG 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":88156,""alokasiKursi"":9,""sisaPenduduk"":1837,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":5694,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 10:44:41 AM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 10:44:41 AM"",""totalAlokasiKursi"":9,""idVersi"":742,""noDapil"":3,""statusCoterminous"":false}]"
benermeriahkab,5920,1,1,5920,1117,111700,1117000000,11,BENER MERIAH,ACEH,BENER MERIAH,2,"[{""id"":5545,""nama"":""BENER MERIAH 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":53336,""alokasiKursi"":8,""sisaPenduduk"":3896,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":5920,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:57:53 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:26:13 PM"",""totalAlokasiKursi"":9,""idVersi"":1343,""noDapil"":1,""statusCoterminous"":false},{""id"":5546,""nama"":""BENER MERIAH 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":42629,""alokasiKursi"":6,""sisaPenduduk"":5549,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":5920,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:57:53 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:26:13 PM"",""totalAlokasiKursi"":7,""idVersi"":1343,""noDapil"":2,""statusCoterminous"":false},{""id"":5547,""nama"":""BENER MERIAH 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":58544,""alokasiKursi"":9,""sisaPenduduk"":2924,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":5920,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:57:53 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:26:13 PM"",""totalAlokasiKursi"":9,""idVersi"":1343,""noDapil"":3,""statusCoterminous"":false}]"
pidiejayakab,6166,1,1,6166,1118,111800,1118000000,11,PIDIE JAYA,ACEH,PIDIE JAYA,2,"[{""id"":2930,""nama"":""PIDIE JAYA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50760,""alokasiKursi"":8,""sisaPenduduk"":336,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":6166,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:54:44 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:54:44 PM"",""totalAlokasiKursi"":8,""idVersi"":783,""noDapil"":1,""statusCoterminous"":false},{""id"":2931,""nama"":""PIDIE JAYA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":37442,""alokasiKursi"":5,""sisaPenduduk"":5927,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":6166,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:54:44 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:54:44 PM"",""totalAlokasiKursi"":6,""idVersi"":783,""noDapil"":2,""statusCoterminous"":false},{""id"":2932,""nama"":""PIDIE JAYA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":36525,""alokasiKursi"":5,""sisaPenduduk"":5010,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":6166,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:54:44 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:54:44 PM"",""totalAlokasiKursi"":6,""idVersi"":783,""noDapil"":3,""statusCoterminous"":false},{""id"":2933,""nama"":""PIDIE JAYA 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":32861,""alokasiKursi"":5,""sisaPenduduk"":1346,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":6166,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:54:44 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:54:44 PM"",""totalAlokasiKursi"":5,""idVersi"":783,""noDapil"":4,""statusCoterminous"":false}]"
bandaacehkota,6397,1,1,6397,1171,117100,1171000000,11,KOTA BANDA ACEH,ACEH,KOTA BANDA ACEH,2,"[{""id"":5552,""nama"":""KOTA BANDA ACEH 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":55980,""alokasiKursi"":7,""sisaPenduduk"":260,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":6397,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:12:03 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:34:22 PM"",""totalAlokasiKursi"":7,""idVersi"":1345,""noDapil"":1,""statusCoterminous"":false},{""id"":5553,""nama"":""KOTA BANDA ACEH 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":42402,""alokasiKursi"":5,""sisaPenduduk"":2602,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":6397,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:12:03 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:34:22 PM"",""totalAlokasiKursi"":6,""idVersi"":1345,""noDapil"":2,""statusCoterminous"":false},{""id"":5554,""nama"":""KOTA BANDA ACEH 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":57727,""alokasiKursi"":7,""sisaPenduduk"":2007,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":6397,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:12:03 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:34:22 PM"",""totalAlokasiKursi"":7,""idVersi"":1345,""noDapil"":3,""statusCoterminous"":false},{""id"":5555,""nama"":""KOTA BANDA ACEH 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":48374,""alokasiKursi"":6,""sisaPenduduk"":614,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":6397,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:12:03 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:34:22 PM"",""totalAlokasiKursi"":6,""idVersi"":1345,""noDapil"":4,""statusCoterminous"":false},{""id"":5556,""nama"":""KOTA BANDA ACEH 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":34331,""alokasiKursi"":4,""sisaPenduduk"":2491,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":6397,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:12:03 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:34:22 PM"",""totalAlokasiKursi"":4,""idVersi"":1345,""noDapil"":5,""statusCoterminous"":false}]"
sabangkota,6497,1,1,6497,1172,117200,1172000000,11,KOTA SABANG,ACEH,KOTA SABANG,2,"[{""id"":2862,""nama"":""KOTA SABANG 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":19450,""alokasiKursi"":9,""sisaPenduduk"":1432,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":6497,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:37:27 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:37:27 PM"",""totalAlokasiKursi"":10,""idVersi"":768,""noDapil"":1,""statusCoterminous"":false},{""id"":2863,""nama"":""KOTA SABANG 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":20590,""alokasiKursi"":10,""sisaPenduduk"":570,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":6497,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:37:27 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:37:27 PM"",""totalAlokasiKursi"":10,""idVersi"":768,""noDapil"":2,""statusCoterminous"":false}]"
lhokseumawekota,6518,1,1,6518,1173,117300,1173000000,11,KOTA LHOKSEUMAWE,ACEH,KOTA LHOKSEUMAWE,2,"[{""id"":2858,""nama"":""KOTA LHOKSEUMAWE 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":82100,""alokasiKursi"":10,""sisaPenduduk"":5860,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":6518,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:36:49 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:36:49 PM"",""totalAlokasiKursi"":11,""idVersi"":767,""noDapil"":1,""statusCoterminous"":false},{""id"":2859,""nama"":""KOTA LHOKSEUMAWE 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":48305,""alokasiKursi"":6,""sisaPenduduk"":2561,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":6518,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:36:49 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:36:49 PM"",""totalAlokasiKursi"":6,""idVersi"":767,""noDapil"":2,""statusCoterminous"":false},{""id"":2860,""nama"":""KOTA LHOKSEUMAWE 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":25208,""alokasiKursi"":3,""sisaPenduduk"":2336,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":6518,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:36:49 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:36:49 PM"",""totalAlokasiKursi"":3,""idVersi"":767,""noDapil"":3,""statusCoterminous"":false},{""id"":2861,""nama"":""KOTA LHOKSEUMAWE 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":35011,""alokasiKursi"":4,""sisaPenduduk"":4515,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":6518,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 2:36:49 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 2:36:49 PM"",""totalAlokasiKursi"":5,""idVersi"":767,""noDapil"":4,""statusCoterminous"":false}]"
langsakota,6591,1,1,6591,1174,117400,1174000000,11,KOTA LANGSA,ACEH,KOTA LANGSA,2,"[{""id"":3430,""nama"":""KOTA LANGSA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":44788,""alokasiKursi"":6,""sisaPenduduk"":1012,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":6591,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 9:57:13 AM"",""updatedBy"":""vici"",""updatedAt"":""Dec 31, 2017 9:57:13 AM"",""totalAlokasiKursi"":6,""idVersi"":895,""noDapil"":1,""statusCoterminous"":false},{""id"":3431,""nama"":""KOTA LANGSA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":47016,""alokasiKursi"":6,""sisaPenduduk"":3240,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":6591,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 9:57:13 AM"",""updatedBy"":""vici"",""updatedAt"":""Dec 31, 2017 9:57:13 AM"",""totalAlokasiKursi"":7,""idVersi"":895,""noDapil"":2,""statusCoterminous"":false},{""id"":3432,""nama"":""KOTA LANGSA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":90620,""alokasiKursi"":12,""sisaPenduduk"":3068,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":6591,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 9:57:13 AM"",""updatedBy"":""vici"",""updatedAt"":""Dec 31, 2017 9:57:13 AM"",""totalAlokasiKursi"":12,""idVersi"":895,""noDapil"":3,""statusCoterminous"":false}]"
subulussalamkota,6648,1,1,6648,1175,117500,1175000000,11,KOTA SUBULUSSALAM,ACEH,KOTA SUBULUSSALAM,2,"[{""id"":3035,""nama"":""KOTA SUBULUSSALAM 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":31491,""alokasiKursi"":7,""sisaPenduduk"":3078,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":6648,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 3:19:12 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 3:19:12 PM"",""totalAlokasiKursi"":8,""idVersi"":807,""noDapil"":1,""statusCoterminous"":false},{""id"":3036,""nama"":""KOTA SUBULUSSALAM 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":14487,""alokasiKursi"":3,""sisaPenduduk"":2310,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":6648,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 3:19:12 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 3:19:12 PM"",""totalAlokasiKursi"":3,""idVersi"":807,""noDapil"":2,""statusCoterminous"":false},{""id"":3037,""nama"":""KOTA SUBULUSSALAM 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":19180,""alokasiKursi"":4,""sisaPenduduk"":2944,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":6648,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 3:19:12 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 3:19:12 PM"",""totalAlokasiKursi"":5,""idVersi"":807,""noDapil"":3,""statusCoterminous"":false},{""id"":3038,""nama"":""KOTA SUBULUSSALAM 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":16029,""alokasiKursi"":3,""sisaPenduduk"":3852,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":6648,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 3:19:12 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 3:19:12 PM"",""totalAlokasiKursi"":4,""idVersi"":807,""noDapil"":4,""statusCoterminous"":false}]"
